RowID,OrderID,ShipDate,ShipMode,CustomerID,PostalCode,sales,profit,ProductID,City
5153,US-2014-121566,2014-07-06,Standard Class,CS-11860,10011,2.69,0.84,OFF-BI-10004528,New York City
180,CA-2015-137225,2015-12-19,Standard Class,JK-15640,10009,3.28,1.41,OFF-AR-10001940,New York City
1465,US-2016-104794,2016-12-19,First Class,KD-16495,10009,3.68,1.80,OFF-FA-10001754,New York City
352,CA-2016-129714,2016-09-03,First Class,AB-10060,10009,3.05,1.07,OFF-BI-10002160,New York City
3942,CA-2017-117863,2017-05-23,Standard Class,TS-21340,10024,3.05,1.03,OFF-BI-10000605,New York City
9803,CA-2015-122973,2015-07-20,Second Class,PJ-19015,10024,3.33,1.21,OFF-BI-10004182,New York City
9249,CA-2016-127761,2016-11-14,Standard Class,SW-20275,10009,3.64,1.37,OFF-BI-10002557,New York City
5404,CA-2017-123043,2017-08-29,Standard Class,AH-10195,10024,3.74,1.31,OFF-BI-10000138,New York City
1486,CA-2014-119032,2014-12-03,Standard Class,MS-17770,10035,3.76,1.32,OFF-FA-10003021,New York City
5144,CA-2016-111213,2016-04-05,Standard Class,FP-14320,10009,3.59,1.12,OFF-BI-10004140,New York City
2089,CA-2016-140501,2016-06-28,Standard Class,IM-15070,10009,3.96,1.47,OFF-FA-10004076,New York City
6172,CA-2016-141523,2016-12-24,Second Class,MH-17440,10035,3.52,1.02,OFF-AR-10001545,New York City
6099,CA-2017-100111,2017-09-26,Standard Class,SV-20365,10035,4.36,1.79,OFF-FA-10000304,New York City
9657,CA-2014-156160,2014-09-29,Standard Class,AS-10090,10035,3.98,1.39,OFF-BI-10003355,New York City
3084,CA-2014-100328,2014-02-03,Standard Class,JC-15340,10024,3.93,1.33,OFF-BI-10000343,New York City
8517,CA-2016-132899,2016-04-11,Standard Class,SF-20200,10009,3.64,0.98,OFF-AR-10002833,New York City
1955,CA-2017-157987,2017-09-06,Standard Class,AC-10615,10009,4.92,2.21,OFF-AR-10004582,New York City
7028,CA-2017-131653,2017-02-05,Standard Class,RD-19585,10011,5.22,2.40,OFF-LA-10001045,New York City
71,CA-2016-106075,2016-09-23,Standard Class,HM-14980,10009,4.62,1.73,OFF-BI-10004654,New York City
6393,CA-2016-129126,2016-12-19,Standard Class,PK-19075,10011,5.76,2.82,OFF-LA-10003190,New York City
1492,CA-2017-166436,2017-11-28,Standard Class,TS-21370,10035,5.88,2.88,OFF-PA-10001838,New York City
2875,US-2017-102638,2017-12-31,First Class,MC-17845,10035,6.03,2.95,OFF-FA-10002988,New York City
6981,CA-2014-146990,2014-11-08,First Class,BP-11095,10024,5.92,2.84,OFF-FA-10000611,New York City
1585,CA-2015-131338,2015-08-12,First Class,NP-18325,10024,6.16,2.96,FUR-FU-10001706,New York City
5178,CA-2016-123015,2016-12-30,Standard Class,AJ-10795,10024,4.99,1.68,OFF-BI-10004967,New York City
5829,CA-2017-161067,2017-09-06,Second Class,KB-16405,10035,5.56,2.22,OFF-AR-10003251,New York City
1400,CA-2016-124485,2016-11-26,First Class,NC-18340,10035,6.48,3.11,OFF-PA-10004888,New York City
2390,US-2015-127040,2015-12-10,Standard Class,SG-20605,10009,6.48,3.11,OFF-PA-10004255,New York City
9874,CA-2016-100587,2016-12-14,Standard Class,SL-20155,10024,6.48,3.11,OFF-PA-10004609,New York City
6305,CA-2017-107552,2017-05-05,Same Day,AI-10855,10035,6.68,3.21,OFF-PA-10002947,New York City
6373,CA-2017-143035,2017-10-05,Second Class,CC-12430,10009,6.63,3.12,OFF-AR-10001130,New York City
1620,US-2016-118780,2016-09-14,Second Class,PN-18775,10011,6.69,3.08,OFF-PA-10000575,New York City
2294,CA-2015-130995,2015-11-06,Standard Class,QJ-19255,10009,4.95,1.34,TEC-PH-10000347,New York City
5154,US-2014-121566,2014-07-06,Standard Class,CS-11860,10011,6.60,2.90,OFF-AR-10001026,New York City
7952,CA-2015-145814,2015-11-24,Standard Class,KD-16345,10035,5.98,2.24,OFF-BI-10003196,New York City
2457,CA-2017-140949,2017-03-22,Second Class,DB-13405,10011,7.31,3.44,OFF-LA-10004093,New York City
4200,CA-2015-143105,2015-12-10,Same Day,MA-17560,10024,7.31,3.44,OFF-LA-10004093,New York City
2479,CA-2014-145212,2014-09-19,Standard Class,DC-12850,10011,5.46,1.47,OFF-AR-10002833,New York City
7205,CA-2015-136658,2015-09-17,Standard Class,BO-11425,10024,6.08,2.07,OFF-AR-10000817,New York City
8629,CA-2015-164084,2015-09-12,Standard Class,AG-10525,10011,6.10,2.06,OFF-BI-10000605,New York City
364,CA-2017-144904,2017-09-30,Standard Class,KW-16435,10009,5.56,1.45,OFF-AR-10003732,New York City
7340,CA-2015-159590,2015-07-21,First Class,KC-16255,10009,5.76,1.61,OFF-AR-10003190,New York City
5219,CA-2017-167080,2017-06-14,Standard Class,LC-16930,10011,8.40,4.20,OFF-AR-10001868,New York City
5499,CA-2017-164378,2017-07-18,Second Class,MM-18055,10024,7.83,3.60,OFF-LA-10000634,New York City
483,CA-2014-127691,2014-07-27,Standard Class,EM-14065,10024,5.96,1.67,OFF-AR-10002053,New York City
5714,US-2014-143707,2014-03-05,Standard Class,HR-14770,10035,5.94,1.60,TEC-PH-10003655,New York City
4978,CA-2015-165050,2015-12-09,First Class,AH-10210,10024,6.69,2.34,OFF-BI-10003727,New York City
969,CA-2017-135279,2017-04-11,First Class,BS-11800,10011,8.64,4.23,OFF-LA-10001613,New York City
356,CA-2016-138520,2016-04-13,Standard Class,JL-15505,10035,8.26,3.80,OFF-EN-10001137,New York City
350,CA-2016-129714,2016-09-03,First Class,AB-10060,10009,6.79,2.31,TEC-AC-10000290,New York City
5583,CA-2016-161158,2016-05-13,Standard Class,PS-18970,10024,8.00,3.44,OFF-AR-10000462,New York City
5502,CA-2017-164378,2017-07-18,Second Class,MM-18055,10024,8.96,4.39,OFF-PA-10004519,New York City
5498,CA-2017-164378,2017-07-18,Second Class,MM-18055,10024,6.56,1.90,OFF-AR-10001177,New York City
9594,CA-2017-108931,2017-09-19,Standard Class,HZ-14950,10024,8.56,3.85,OFF-PA-10002741,New York City
9631,CA-2016-168844,2016-06-06,Standard Class,NM-18520,10011,7.15,2.32,OFF-BI-10002609,New York City
8631,CA-2015-164084,2015-09-12,Standard Class,AG-10525,10011,7.24,2.39,OFF-FA-10003059,New York City
7012,US-2014-135881,2014-05-27,Standard Class,GT-14710,10035,5.04,0.15,OFF-SU-10003002,New York City
7325,US-2017-126053,2017-12-08,First Class,CS-11950,10024,9.45,4.54,OFF-LA-10003766,New York City
1716,CA-2016-154788,2016-05-04,Standard Class,JL-15835,10011,7.71,2.80,OFF-BI-10003314,New York City
6638,CA-2017-103352,2017-11-30,Second Class,RP-19390,10011,6.99,2.03,OFF-AR-10001573,New York City
9678,CA-2016-144785,2016-04-23,Standard Class,CS-12490,10009,6.99,2.03,OFF-AR-10001573,New York City
9679,CA-2016-144785,2016-04-23,Standard Class,CS-12490,10009,6.84,1.85,OFF-SU-10004290,New York City
9691,CA-2017-140536,2017-04-05,First Class,TA-21385,10035,7.04,2.04,OFF-AR-10001545,New York City
965,CA-2017-135279,2017-04-11,First Class,BS-11800,10011,9.82,4.81,OFF-LA-10004055,New York City
4761,CA-2014-121573,2014-11-07,Standard Class,SG-20605,10009,7.86,2.85,OFF-BI-10003712,New York City
1244,US-2016-162859,2016-02-22,Standard Class,PG-18820,10009,8.72,3.58,OFF-FA-10000304,New York City
9805,CA-2015-122973,2015-07-20,Second Class,PJ-19015,10024,7.38,2.14,FUR-FU-10002364,New York City
1703,CA-2015-114069,2015-07-15,Second Class,ND-18370,10035,9.96,4.68,OFF-PA-10000349,New York City
9888,CA-2017-169607,2017-10-15,First Class,CA-12265,10024,9.96,4.68,OFF-PA-10000477,New York City
8331,CA-2017-113572,2017-11-11,Standard Class,FP-14320,10024,7.88,2.52,TEC-AC-10002370,New York City
1163,CA-2014-127964,2014-03-08,Standard Class,AP-10720,10035,9.99,4.60,TEC-PH-10004700,New York City
7111,CA-2016-109666,2016-04-26,Standard Class,KM-16720,10035,7.76,2.25,OFF-SU-10002522,New York City
7124,CA-2015-128013,2015-08-16,Standard Class,MF-18250,10035,10.02,4.41,FUR-FU-10000320,New York City
9272,CA-2016-100510,2016-05-17,Standard Class,HM-14860,10024,10.02,4.41,FUR-FU-10000320,New York City
1073,CA-2017-106943,2017-11-19,Standard Class,FO-14305,10035,8.64,3.02,OFF-BI-10003669,New York City
1588,CA-2015-131338,2015-08-12,First Class,NP-18325,10024,10.65,5.01,OFF-FA-10000992,New York City
1211,CA-2016-137050,2016-07-18,Second Class,SW-20755,10009,8.54,2.88,OFF-BI-10001031,New York City
1057,CA-2015-110667,2015-04-08,Standard Class,NF-18595,10009,9.09,3.29,OFF-BI-10003529,New York City
9609,CA-2017-117128,2017-12-08,Second Class,BF-11080,10024,11.07,5.20,OFF-LA-10000248,New York City
1398,CA-2016-124485,2016-11-26,First Class,NC-18340,10035,11.56,5.66,OFF-PA-10004971,New York City
9595,CA-2017-108931,2017-09-19,Standard Class,HZ-14950,10024,11.56,5.66,OFF-PA-10003845,New York City
1208,CA-2016-137050,2016-07-18,Second Class,SW-20755,10009,9.14,3.20,OFF-BI-10002160,New York City
6058,CA-2014-107524,2014-03-08,Standard Class,KN-16705,10009,11.36,5.34,OFF-EN-10001990,New York City
7114,CA-2016-109666,2016-04-26,Standard Class,KM-16720,10035,9.28,3.25,OFF-BI-10000174,New York City
2453,CA-2017-140949,2017-03-22,Second Class,DB-13405,10011,9.14,3.09,OFF-BI-10000605,New York City
873,CA-2014-148488,2014-12-15,Standard Class,SM-20005,10009,11.36,5.23,OFF-PA-10004470,New York City
4281,CA-2014-166989,2014-11-18,Standard Class,RM-19675,10011,11.36,5.23,OFF-PA-10004470,New York City
6354,US-2015-109015,2015-09-12,Standard Class,BS-11590,10011,8.39,2.10,OFF-AP-10001962,New York City
9876,CA-2015-130855,2016-01-05,Standard Class,RF-19840,10035,6.36,0.06,OFF-SU-10003936,New York City
9941,CA-2016-169824,2016-12-17,Standard Class,NS-18640,10009,11.20,4.82,OFF-AR-10000462,New York City
9536,CA-2016-116596,2016-10-31,Standard Class,BW-11200,10011,9.73,3.28,OFF-BI-10002949,New York City
2901,CA-2015-166464,2015-09-17,Standard Class,PG-18895,10035,12.60,6.05,OFF-LA-10001317,New York City
3914,CA-2017-148068,2017-09-25,Standard Class,MM-18280,10035,9.82,3.24,FUR-FU-10002268,New York City
5983,CA-2016-114895,2016-11-28,Standard Class,MV-18190,10035,12.96,6.35,OFF-PA-10000232,New York City
7235,CA-2016-137337,2016-03-12,Standard Class,GB-14575,10011,12.96,6.35,OFF-PA-10001934,New York City
967,CA-2017-135279,2017-04-11,First Class,BS-11800,10011,12.96,6.22,OFF-PA-10004621,New York City
2328,CA-2015-105102,2015-09-19,Second Class,BM-11575,10035,12.96,6.22,OFF-PA-10002365,New York City
4470,CA-2017-168641,2017-11-30,Standard Class,KA-16525,10035,12.96,6.22,OFF-PA-10001972,New York City
9469,CA-2017-102925,2017-11-10,Second Class,CD-12280,10024,12.96,6.22,OFF-PA-10001870,New York City
3973,CA-2016-167556,2016-04-02,Standard Class,JM-15250,10009,13.48,6.74,OFF-PA-10000466,New York City
1054,CA-2015-110667,2015-04-08,Standard Class,NF-18595,10009,11.16,4.35,OFF-AR-10000716,New York City
5634,CA-2016-101742,2016-09-28,Second Class,CR-12580,10009,10.53,3.68,OFF-BI-10004187,New York City
618,CA-2017-117947,2017-08-23,Second Class,NG-18355,10011,9.94,3.08,FUR-FU-10000010,New York City
548,CA-2017-162929,2017-11-22,First Class,AS-10135,10035,13.36,6.41,OFF-PA-10002986,New York City
9319,US-2017-108343,2017-07-25,Standard Class,AR-10825,10009,13.36,6.41,OFF-PA-10000743,New York City
9853,CA-2016-158155,2016-05-06,Standard Class,EH-13765,10009,13.08,6.02,OFF-PA-10000533,New York City
8775,CA-2015-132276,2015-02-28,Standard Class,LC-16960,10024,10.90,3.81,OFF-BI-10002982,New York City
8204,CA-2015-114811,2015-11-08,Same Day,KD-16495,10024,11.82,4.73,FUR-FU-10002240,New York City
1209,CA-2016-137050,2016-07-18,Second Class,SW-20755,10009,14.07,6.89,OFF-FA-10002988,New York City
4951,CA-2016-125815,2016-10-31,Second Class,DL-13330,10009,12.42,5.22,OFF-AR-10004441,New York City
1017,CA-2015-108665,2015-07-10,Standard Class,KM-16225,10011,13.96,6.70,FUR-FU-10002191,New York City
8611,CA-2014-151946,2014-06-09,Standard Class,BT-11440,10035,13.96,6.70,FUR-FU-10002191,New York City
3100,CA-2017-131233,2017-04-19,Standard Class,CS-12355,10024,10.78,3.50,OFF-BI-10000829,New York City
2296,CA-2015-113145,2015-11-05,Standard Class,VD-21670,10011,13.52,6.22,OFF-PA-10002659,New York City
9658,CA-2014-156160,2014-09-29,Standard Class,AS-10090,10035,13.04,5.74,OFF-AR-10003876,New York City
4986,CA-2014-125171,2014-09-03,Same Day,AG-10390,10009,14.40,7.06,OFF-LA-10001175,New York City
538,CA-2015-147851,2015-12-08,Standard Class,MP-17470,10009,10.75,3.36,OFF-BI-10004528,New York City
6096,CA-2017-100111,2017-09-26,Standard Class,SV-20365,10035,13.76,6.33,OFF-PA-10002713,New York City
1701,CA-2015-114069,2015-07-15,Second Class,ND-18370,10035,11.81,4.28,OFF-BI-10000320,New York City
572,CA-2017-164826,2018-01-04,Standard Class,JF-15415,10024,13.96,6.42,OFF-FA-10000585,New York City
5954,US-2014-105151,2014-03-31,First Class,SG-20890,10009,10.50,2.94,OFF-AR-10001231,New York City
4091,CA-2016-161473,2016-04-05,Standard Class,TB-21175,10035,10.95,3.29,OFF-SU-10001574,New York City
6079,CA-2016-151561,2016-09-07,Standard Class,PG-18820,10011,10.95,3.29,OFF-SU-10001574,New York City
9472,CA-2017-102925,2017-11-10,Second Class,CD-12280,10024,11.42,3.71,OFF-BI-10002706,New York City
6098,CA-2017-100111,2017-09-26,Standard Class,SV-20365,10035,11.78,3.98,OFF-BI-10000343,New York City
9829,CA-2017-169999,2017-06-26,Standard Class,JS-15685,10035,11.57,3.76,OFF-BI-10004728,New York City
1207,CA-2016-137050,2016-07-18,Second Class,SW-20755,10009,11.21,3.36,OFF-ST-10004634,New York City
8320,CA-2017-133620,2017-11-18,Standard Class,EM-14065,10009,11.21,3.36,OFF-ST-10004634,New York City
6392,CA-2016-129126,2016-12-19,Standard Class,PK-19075,10011,14.62,6.73,OFF-PA-10001471,New York City
9441,CA-2014-100391,2014-05-29,Standard Class,BW-11065,10035,14.62,6.73,OFF-PA-10001471,New York City
2602,CA-2016-165848,2016-06-04,Same Day,EN-13780,10035,14.94,7.02,OFF-PA-10000349,New York City
4931,US-2014-138828,2014-09-03,First Class,KD-16345,10009,14.94,7.02,OFF-PA-10000349,New York City
7469,CA-2014-138100,2014-09-20,Standard Class,AA-10315,10011,14.94,7.02,OFF-PA-10000349,New York City
5445,CA-2015-148712,2015-04-23,Standard Class,JM-15535,10035,10.71,2.78,OFF-AR-10000614,New York City
5608,CA-2017-105193,2017-03-31,Standard Class,JL-15835,10024,11.05,2.98,OFF-AR-10001547,New York City
6118,US-2016-113677,2016-11-19,Standard Class,CM-12655,10011,14.94,6.87,OFF-LA-10001569,New York City
1289,CA-2016-154711,2016-11-26,Standard Class,TB-21355,10009,12.19,4.11,OFF-BI-10000605,New York City
1948,CA-2017-157987,2017-09-06,Standard Class,AC-10615,10009,11.54,3.46,FUR-FU-10001196,New York City
480,CA-2016-100790,2016-07-02,Standard Class,JG-15805,10024,14.70,6.62,OFF-AR-10003045,New York City
9409,CA-2017-162789,2017-09-24,Second Class,LC-17140,10035,12.07,3.98,FUR-FU-10004864,New York City
841,CA-2015-100454,2015-11-25,Standard Class,BM-11650,10035,11.52,3.34,OFF-AR-10002578,New York City
9331,US-2015-153283,2015-11-18,Standard Class,EB-14110,10035,15.56,7.31,OFF-EN-10001539,New York City
3941,CA-2017-117863,2017-05-23,Standard Class,TS-21340,10024,14.56,6.26,FUR-FU-10002456,New York City
7470,CA-2014-138100,2014-09-20,Standard Class,AA-10315,10011,14.56,6.26,FUR-FU-10002456,New York City
3443,CA-2017-168858,2017-11-23,Standard Class,JD-16150,10011,16.74,8.37,OFF-EN-10001415,New York City
3826,CA-2015-140984,2015-09-18,Standard Class,CC-12685,10011,12.96,4.54,OFF-BI-10002012,New York City
7553,CA-2014-140396,2014-11-25,Standard Class,KH-16330,10024,12.96,4.54,OFF-BI-10003669,New York City
6922,CA-2017-109211,2017-04-10,Standard Class,PS-19045,10011,16.98,8.49,OFF-EN-10001532,New York City
3820,CA-2017-141873,2017-10-14,Standard Class,HG-14845,10024,12.82,4.33,OFF-BI-10001031,New York City
9851,CA-2016-158155,2016-05-06,Standard Class,EH-13765,10009,12.56,4.02,FUR-FU-10000732,New York City
7722,CA-2015-108588,2015-01-10,Standard Class,BG-11695,10009,13.17,4.61,OFF-BI-10004506,New York City
7199,US-2015-156797,2015-08-15,Standard Class,PO-19180,10035,11.96,3.11,OFF-AR-10001427,New York City
759,CA-2017-117240,2017-07-28,Standard Class,CP-12340,10009,13.13,4.27,OFF-BI-10000848,New York City
2639,CA-2017-108441,2017-06-18,Standard Class,SB-20170,10035,13.13,4.27,OFF-BI-10000848,New York City
2209,CA-2015-129854,2015-08-26,Standard Class,RB-19705,10009,16.52,7.60,OFF-AR-10000390,New York City
3742,CA-2016-137848,2016-01-21,Standard Class,WB-21850,10011,16.52,7.60,OFF-EN-10001137,New York City
6458,CA-2014-110065,2014-08-11,Standard Class,SP-20650,10009,15.96,7.02,OFF-AR-10004165,New York City
54,CA-2016-105816,2016-12-17,Standard Class,JM-15265,10024,15.26,6.26,OFF-FA-10000304,New York City
4467,CA-2017-168641,2017-11-30,Standard Class,KA-16525,10035,16.38,7.37,OFF-AR-10003759,New York City
2154,CA-2016-117282,2016-07-18,Standard Class,DR-12880,10009,14.16,5.13,OFF-BI-10004094,New York City
5736,CA-2014-111773,2014-07-03,Standard Class,JK-15625,10024,13.92,4.87,OFF-BI-10000174,New York City
992,CA-2016-110023,2016-09-11,First Class,TS-21610,10024,14.62,5.48,OFF-BI-10001036,New York City
3383,CA-2015-130659,2015-12-09,Second Class,MS-17365,10035,17.94,8.79,OFF-EN-10004147,New York City
7119,CA-2017-104906,2017-02-17,Standard Class,JP-15460,10009,17.94,8.79,OFF-PA-10001184,New York City
1950,CA-2017-157987,2017-09-06,Standard Class,AC-10615,10009,12.98,3.76,OFF-AP-10000358,New York City
7721,CA-2015-108588,2015-01-10,Standard Class,BG-11695,10009,17.48,8.22,OFF-EN-10000461,New York City
4830,CA-2016-152408,2016-05-21,Standard Class,TT-21220,10035,13.78,4.48,OFF-BI-10002393,New York City
4183,US-2017-136868,2017-10-12,Standard Class,CR-12820,10035,17.04,7.67,OFF-PA-10002377,New York City
1958,CA-2017-157987,2017-09-06,Standard Class,AC-10615,10009,17.12,7.70,OFF-PA-10003893,New York City
2464,CA-2017-148691,2017-12-09,Standard Class,CS-12460,10009,14.62,5.12,OFF-BI-10001553,New York City
6776,CA-2015-105361,2015-04-04,Standard Class,CM-12115,10024,17.64,8.11,OFF-PA-10002615,New York City
7894,CA-2017-125367,2017-07-30,Standard Class,NM-18445,10011,13.92,4.35,OFF-BI-10002412,New York City
681,CA-2016-164511,2016-11-24,Standard Class,DJ-13630,10024,14.35,4.66,OFF-BI-10003305,New York City
4092,CA-2016-161473,2016-04-05,Standard Class,TB-21175,10035,14.35,4.66,OFF-BI-10003305,New York City
9868,US-2015-116981,2015-03-28,Second Class,SM-20950,10009,13.11,3.41,OFF-AP-10000595,New York City
2638,CA-2017-108441,2017-06-18,Standard Class,SB-20170,10035,19.04,9.33,OFF-PA-10000697,New York City
2451,CA-2017-140949,2017-03-22,Second Class,DB-13405,10011,18.75,9.00,OFF-LA-10000081,New York City
3178,CA-2017-122280,2017-09-10,Same Day,SH-20395,10024,18.76,9.00,OFF-PA-10004911,New York City
2086,CA-2016-140501,2016-06-28,Standard Class,IM-15070,10009,18.45,8.67,OFF-LA-10000248,New York City
1953,CA-2017-157987,2017-09-06,Standard Class,AC-10615,10009,18.90,9.07,OFF-LA-10001641,New York City
3026,CA-2015-164441,2015-11-13,Standard Class,AC-10450,10011,17.94,8.07,OFF-PA-10001667,New York City
6749,CA-2017-100230,2017-12-15,Standard Class,AA-10375,10035,17.94,8.07,OFF-PA-10002245,New York City
6748,CA-2017-100230,2017-12-15,Standard Class,AA-10375,10035,14.95,5.05,OFF-BI-10002498,New York City
357,CA-2016-138520,2016-04-13,Standard Class,JL-15505,10035,17.04,6.99,OFF-AR-10002399,New York City
3284,CA-2014-159478,2014-10-06,Standard Class,MH-17785,10035,15.24,5.18,FUR-FU-10000221,New York City
3822,CA-2017-141873,2017-10-14,Standard Class,HG-14845,10024,18.98,8.92,OFF-PA-10000069,New York City
9178,CA-2016-166618,2016-11-18,Standard Class,DP-13000,10035,13.98,3.91,TEC-PH-10003356,New York City
1004,CA-2015-124891,2015-07-31,Same Day,RH-19495,10024,19.44,9.33,OFF-PA-10004621,New York City
1170,CA-2017-145226,2017-12-10,Second Class,DL-13315,10035,19.44,9.33,OFF-PA-10003172,New York City
3913,CA-2017-148068,2017-09-25,Standard Class,MM-18280,10035,19.44,9.33,OFF-PA-10001639,New York City
5712,US-2015-160857,2015-05-15,Standard Class,NW-18400,10024,19.44,9.33,OFF-PA-10003363,New York City
5814,CA-2015-150196,2015-07-03,First Class,SR-20740,10024,19.44,9.33,OFF-PA-10003797,New York City
5798,CA-2014-124856,2014-10-03,Second Class,LD-17005,10011,18.90,8.69,OFF-LA-10000121,New York City
8805,CA-2014-157644,2014-12-31,First Class,AH-10030,10035,18.90,8.69,OFF-LA-10003148,New York City
7615,CA-2015-113740,2015-08-28,Second Class,SC-20380,10035,14.91,4.62,FUR-FU-10000010,New York City
506,CA-2017-134978,2017-11-15,Second Class,EB-13705,10024,15.92,5.37,OFF-BI-10003274,New York City
2133,CA-2015-156524,2015-11-26,Standard Class,DL-12865,10011,19.65,9.04,OFF-PA-10003883,New York City
4412,CA-2014-130624,2014-06-24,First Class,TB-21280,10024,19.65,9.04,OFF-PA-10003883,New York City
362,CA-2017-144904,2017-09-30,Standard Class,KW-16435,10009,20.70,9.94,OFF-LA-10001158,New York City
4090,CA-2016-161473,2016-04-05,Standard Class,TB-21175,10035,20.70,9.94,OFF-LA-10001297,New York City
8483,US-2017-118535,2017-02-15,Standard Class,DJ-13510,10024,20.70,9.94,OFF-LA-10001297,New York City
574,CA-2017-164826,2018-01-04,Standard Class,JF-15415,10024,14.85,4.01,TEC-PH-10000347,New York City
6394,CA-2016-129126,2016-12-19,Standard Class,PK-19075,10011,21.48,10.53,OFF-FA-10000621,New York City
1287,CA-2015-124268,2015-07-08,Standard Class,AD-10180,10035,15.48,4.49,OFF-AR-10004817,New York City
1397,CA-2016-124485,2016-11-26,First Class,NC-18340,10035,17.22,6.03,OFF-BI-10000822,New York City
7728,US-2015-150231,2015-03-20,Second Class,JK-15640,10009,17.52,6.31,OFF-AR-10001761,New York City
261,CA-2017-163139,2017-12-03,Second Class,CC-12670,10009,17.52,6.13,OFF-BI-10003460,New York City
923,CA-2015-111164,2015-04-15,Standard Class,SE-20110,10009,21.99,10.56,TEC-PH-10004531,New York City
8609,CA-2014-151946,2014-06-09,Standard Class,BT-11440,10035,15.56,4.05,OFF-AP-10001626,New York City
7483,CA-2014-113964,2014-09-30,Standard Class,JP-16135,10011,18.46,6.92,OFF-BI-10004654,New York City
8403,CA-2015-110814,2015-12-09,Second Class,BD-11635,10009,22.68,11.11,OFF-PA-10004156,New York City
4197,US-2015-134271,2015-04-23,Second Class,RF-19735,10024,21.93,10.31,OFF-LA-10004093,New York City
9608,CA-2017-117128,2017-12-08,Second Class,BF-11080,10024,21.60,9.94,OFF-PA-10000007,New York City
6259,CA-2015-133536,2015-03-30,Second Class,JH-15820,10009,22.92,11.23,OFF-EN-10004459,New York City
6336,CA-2014-133305,2014-07-15,Standard Class,MH-17455,10011,18.28,6.40,OFF-BI-10002954,New York City
9025,CA-2016-102127,2016-07-02,Standard Class,VP-21760,10035,20.97,9.02,TEC-AC-10002018,New York City
9925,CA-2015-159534,2015-03-23,First Class,DH-13075,10035,23.99,11.99,OFF-EN-10004386,New York City
3823,CA-2017-141873,2017-10-14,Standard Class,HG-14845,10024,18.24,6.16,OFF-BI-10003655,New York City
7011,US-2014-135881,2014-05-27,Standard Class,GT-14710,10035,17.96,5.84,OFF-BI-10000829,New York City
1507,CA-2017-154935,2017-12-29,Standard Class,AR-10540,10024,17.88,5.59,OFF-BI-10003708,New York City
2564,CA-2015-110632,2015-03-22,Second Class,HR-14830,10009,15.02,2.70,TEC-AC-10000387,New York City
2588,CA-2017-131695,2017-07-06,Standard Class,RA-19285,10024,22.23,9.78,FUR-FU-10002045,New York City
6396,CA-2016-129126,2016-12-19,Standard Class,PK-19075,10011,17.15,4.63,OFF-ST-10004507,New York City
6347,CA-2017-104822,2017-10-20,Same Day,RB-19465,10024,24.55,12.03,OFF-LA-10002034,New York City
5615,CA-2016-158001,2016-08-27,Standard Class,JP-15460,10035,21.30,8.73,OFF-AR-10002399,New York City
5129,CA-2014-160766,2014-09-14,Same Day,DM-13015,10009,16.99,4.42,TEC-PH-10001536,New York City
6925,CA-2015-137925,2015-12-04,Standard Class,JL-15235,10035,23.66,10.88,OFF-PA-10002659,New York City
8016,CA-2017-120168,2017-05-25,Same Day,TB-21625,10009,18.84,6.03,FUR-FU-10000732,New York City
6832,US-2017-123204,2017-07-27,Standard Class,CS-11860,10024,17.48,4.54,OFF-AP-10002287,New York City
4863,CA-2016-125164,2016-11-14,Standard Class,SH-19975,10011,20.37,7.38,OFF-BI-10001191,New York City
351,CA-2016-129714,2016-09-03,First Class,AB-10060,10009,24.56,11.54,OFF-PA-10001970,New York City
8574,CA-2015-164623,2015-10-22,First Class,MS-17770,10035,24.56,11.54,OFF-PA-10000249,New York City
2491,CA-2015-141040,2015-10-13,Second Class,TB-21250,10024,23.92,10.76,OFF-PA-10002245,New York City
4404,CA-2014-127936,2014-09-04,First Class,CL-12565,10009,21.24,8.07,OFF-AR-10002445,New York City
8028,CA-2015-132465,2015-09-15,Second Class,DM-13525,10035,19.99,6.80,TEC-AC-10001998,New York City
4480,CA-2014-147235,2014-03-28,Standard Class,CD-11920,10024,24.90,11.70,OFF-PA-10004948,New York City
7786,US-2014-111353,2014-12-06,Standard Class,PB-19150,10009,25.06,11.78,OFF-LA-10002762,New York City
1290,CA-2016-154711,2016-11-26,Standard Class,TB-21355,10009,20.82,7.50,OFF-AR-10001860,New York City
194,CA-2015-102281,2015-10-14,First Class,MP-17470,10035,19.90,6.57,OFF-AR-10003514,New York City
7310,CA-2017-112172,2017-06-14,Second Class,MM-18280,10024,14.13,0.71,OFF-FA-10004395,New York City
259,CA-2017-163139,2017-12-03,Second Class,CC-12670,10009,20.37,6.93,TEC-AC-10000290,New York City
6444,CA-2016-101161,2016-10-20,Standard Class,BW-11110,10024,24.90,11.45,OFF-LA-10000407,New York City
8053,CA-2014-109904,2014-07-17,Second Class,BF-10975,10009,17.94,4.49,OFF-AR-10004999,New York City
2338,CA-2014-110639,2014-08-23,Same Day,RH-19495,10009,25.92,12.44,OFF-PA-10003936,New York City
7554,CA-2014-140396,2014-11-25,Standard Class,KH-16330,10024,25.92,12.44,OFF-PA-10000223,New York City
9037,CA-2015-166492,2015-04-10,First Class,RP-19390,10035,25.92,12.44,OFF-PA-10002262,New York City
9385,CA-2017-100433,2017-08-16,Standard Class,SJ-20125,10009,25.92,12.44,OFF-PA-10003441,New York City
