sales,profit,quantity,discount,row_id,anomaly_pred,anomaly_score
286.344,-64.4274,3,0.2,1476,1,0.1162146123482185
11.64,3.3756,3,0.0,1477,1,0.17532170090527294
89.97,18.8937,3,0.0,1478,1,0.1732304735499947
783.96,219.5088,4,0.0,1479,1,0.038459090527061535
135.882,24.1568,1,0.1,1480,1,0.09132126904496302
35.34,13.4292,2,0.0,1481,1,0.17285415580897306
573.728,-64.5444,4,0.2,1482,1,0.0840149938626184
58.24,5.096,5,0.2,1483,1,0.1663837634880007
2.94,0.7938,1,0.0,1484,1,0.13521390221557167
52.064,18.8732,4,0.2,1485,1,0.1679019371995028
21.936,8.226,3,0.2,1486,1,0.17791510667966565
8.376,2.7222,3,0.2,1487,1,0.1738648245500602
19.44,9.3312,3,0.0,1488,1,0.1781874391446865
43.57,13.071,1,0.0,1489,1,0.1338885419148143
360.0,129.6,4,0.0,1490,1,0.10457089628571808
3991.98,1995.99,2,0.0,1491,-1,-0.1447668336109985
447.968,139.99,4,0.2,1492,1,0.08384452730201397
666.344,66.6344,7,0.2,1493,1,0.08436897412998234
275.94,80.0226,6,0.0,1494,1,0.11781307141588687
149.9,40.473,5,0.0,1495,1,0.1515022677141542
20.04,8.8176,6,0.0,1496,1,0.15235851455018745
273.568,-34.196,2,0.2,1497,1,0.12380600452484358
13.194,-8.796,2,0.7,1498,1,0.0694224475571682
1080.096,-94.5084,6,0.2,1499,1,0.030954547297779578
51.56,-6.445,5,0.2,1500,1,0.1626819540520043
47.79,16.2486,3,0.0,1501,1,0.18004715740363758
58.416,16.7946,2,0.2,1502,1,0.1630117799688947
43.68,20.9664,6,0.0,1503,1,0.1539929943504752
683.144,0.0,4,0.3,1504,1,0.06385871167611357
245.88,68.8464,6,0.0,1505,1,0.12409201152949006
120.768,9.0576,4,0.2,1506,1,0.1679401764656135
1.476,-2.214,3,0.8,1507,1,0.05202647817543549
26.046,-44.2782,3,0.8,1508,1,0.03103115362141251
123.144,46.179,7,0.2,1509,1,0.12813779532649816
12.39,5.8233,3,0.0,1510,1,0.1755113864794169
74.352,26.9526,3,0.2,1511,1,0.16538380179010553
5.92,2.8416,4,0.0,1512,1,0.17107570797772953
30.18,13.8828,3,0.0,1513,1,0.1824688934328504
25.92,9.072,5,0.2,1514,1,0.16670202174078008
22.58,5.8708,2,0.0,1515,1,0.1770841730559295
36.63,9.8901,3,0.0,1516,1,0.18026436631872644
40.712,3.5623,7,0.2,1517,1,0.14027787813606957
333.576,25.0182,3,0.2,1518,1,0.14200515622312193
222.666,10.4784,2,0.15,1519,1,0.1297238446295923
56.52,21.4776,9,0.0,1520,1,0.11822561218633676
62.65,28.819,7,0.0,1521,1,0.14223116576362027
94.85,45.528,5,0.0,1522,1,0.1510816221824724
92.52,24.9804,6,0.0,1523,1,0.14946221395756487
340.92,3.4092,3,0.0,1524,1,0.13767922898612717
703.968,87.996,4,0.2,1525,1,0.09719390938838807
563.94,112.788,3,0.0,1526,1,0.09247422994179516
39.88,11.1664,2,0.0,1527,1,0.17430814072260786
53.2,14.896,5,0.0,1528,1,0.17167218972964954
3.9,1.521,2,0.0,1529,1,0.1699834355466242
39.84,18.3264,8,0.0,1530,1,0.1317958616760062
12.84,5.778,3,0.0,1531,1,0.1755113864794169
62.24,28.008,8,0.0,1532,1,0.13130925137332333
15.84,7.128,3,0.0,1533,1,0.176338371613883
535.41,160.623,3,0.0,1534,1,0.08318363765783549
62.94,11.9586,3,0.0,1535,1,0.17988996036280924
10.99,4.2861,1,0.0,1536,1,0.13579106029316718
601.536,60.1536,8,0.2,1537,1,0.0782866124384215
521.96,-250.5408,4,0.5,1538,-1,-0.012209032324632996
603.92,75.49,5,0.2,1539,1,0.10624057116081931
112.648,11.2648,1,0.2,1540,1,0.12452058794875553
797.944,-56.996,4,0.3,1541,1,0.04125176725860036
10.984,-7.9634,2,0.6,1542,1,0.07511315717565015
23.968,7.7896,2,0.2,1543,1,0.17475389800655183
7.78,2.0228,2,0.0,1544,1,0.1726050426342029
22.98,6.894,1,0.0,1545,1,0.13706899432207253
3.392,0.8056,1,0.2,1546,1,0.1379191497727576
30.48,7.9248,3,0.0,1547,1,0.18048074514683038
67.56,6.756,3,0.2,1548,1,0.1755964029602446
1.234,-1.9744,1,0.8,1549,1,0.01849649707591383
896.99,-1480.0335,5,0.8,1550,-1,-0.09105454643900612
2033.584,762.594,2,0.2,1551,-1,-0.08842334792398021
262.336,95.0968,8,0.2,1552,1,0.08407485503033163
46.35,21.7845,5,0.0,1553,1,0.1653289327577518
123.92,55.764,4,0.0,1554,1,0.15385913984772087
21.72,7.8735,5,0.2,1555,1,0.16681668614797485
223.92,109.7208,4,0.0,1556,1,0.12049792064569037
665.88,13.3176,6,0.0,1557,1,0.08772271518924207
7.3,2.19,2,0.0,1558,1,0.17497745719464208
102.13,15.3195,7,0.0,1559,1,0.13945271627489475
559.984,55.9984,2,0.2,1560,1,0.10750086815814058
575.928,57.5928,9,0.2,1561,1,0.06377008238822202
148.48,16.704,2,0.2,1562,1,0.15483900509280907
241.176,15.0735,3,0.2,1563,1,0.15268716825616124
67.9932,-12.9987,1,0.32,1564,1,0.06597324350280243
25.128,-6.9102,3,0.6,1565,1,0.08687915776916666
629.064,31.4532,3,0.2,1566,1,0.11756814581876135
2.672,0.334,1,0.2,1567,1,0.13590377755402988
7.872,0.8856,3,0.2,1568,1,0.1756406341136006
11.96,5.8604,2,0.0,1569,1,0.173050340270624
36.288,12.7008,7,0.2,1570,1,0.14054652008112178
49.632,4.9632,4,0.2,1571,1,0.17281673936272052
16.656,-3.123,6,0.2,1572,1,0.14624679507082172
127.984,25.5968,2,0.2,1573,1,0.1501459952694319
79.512,20.8719,3,0.2,1574,1,0.1659356312110526
69.264,14.6224,2,0.1,1575,1,0.148118690504347
11.52,5.6448,4,0.0,1576,1,0.17247488769253316
12.72,6.36,3,0.0,1577,1,0.17428729070289606
43.8,21.024,10,0.0,1578,1,0.093175986643598
32.4,15.552,5,0.0,1579,1,0.1721141984561323
11.36,5.2256,2,0.0,1580,1,0.1743863865676638
20.736,7.2576,4,0.2,1581,1,0.17365464754388021
832.93,233.2204,7,0.0,1582,1,0.008813477451627527
10.11,3.2352,3,0.0,1583,1,0.1761191623155583
333.056,29.1424,2,0.2,1584,1,0.12989553611146465
4.224,0.4752,3,0.2,1585,1,0.1739092015666308
604.656,204.0714,9,0.2,1586,1,0.008400936875318399
24.896,7.78,4,0.2,1587,1,0.17470929075518654
10.95,3.285,3,0.0,1588,1,0.1763907890671168
20.46,5.3196,2,0.0,1589,1,0.17947516877865538
772.47,146.7693,3,0.0,1590,1,0.0629136981628855
305.9745,25.1979,3,0.15,1591,1,0.12961096729871097
37.296,-1.0656,2,0.3,1592,1,0.12261487682742284
29.12,14.2688,4,0.0,1593,1,0.17900778978173987
78.35,36.8245,5,0.0,1594,1,0.16045140554306286
5.22,2.4012,2,0.0,1595,1,0.17258688913993914
31.68,14.256,6,0.0,1596,1,0.15982251065249775
169.45,42.3625,5,0.0,1597,1,0.14874613039336881
344.91,10.3473,3,0.0,1598,1,0.13811143894065636
273.96,10.9584,2,0.0,1599,1,0.1354681816568829
79.968,-17.9928,4,0.2,1600,1,0.1597325081328046
4007.84,-50.098,10,0.2,1601,-1,-0.09838346892686511
479.9,81.583,5,0.0,1602,1,0.1199489145198126
657.93,-93.99,5,0.3,1603,1,0.039422530616599394
124.41,14.9292,3,0.0,1604,1,0.16667947356159235
241.44,72.432,3,0.0,1605,1,0.13728708883611757
57.75,26.565,5,0.0,1606,1,0.16688503579357228
2152.776,726.5619,3,0.2,1607,-1,-0.08756080030103963
7.08,2.478,3,0.2,1608,1,0.17581090760706902
12.448,3.89,2,0.2,1609,1,0.17339310324286067
733.95,352.296,7,0.0,1610,-1,-0.013843684139861145
34.44,17.22,3,0.0,1611,1,0.17946731423845286
2934.33,792.2691,7,0.0,1612,-1,-0.11079095093007807
99.98,7.9984,2,0.0,1613,1,0.1609812776170158
424.116,-30.294,6,0.3,1614,1,0.06861487367650854
392.94,43.2234,3,0.0,1615,1,0.1361276249743164
60.312,5.2773,3,0.2,1616,1,0.1742625633775225
8.544,-7.476,2,0.6,1617,1,0.07577494978288724
137.54,55.016,2,0.0,1618,1,0.13513859629008257
145.98,-99.2664,2,0.5,1619,1,0.028744240956987466
292.1,-175.26,4,0.5,1620,1,0.017104672417446176
730.2,94.926,4,0.0,1621,1,0.08028703248418517
14.48,-23.892,5,0.8,1622,1,0.03503735176045153
11.808,-8.6592,8,0.7,1623,1,0.02080849938312379
50.997,-40.7976,1,0.7,1624,1,0.008885255523291113
1.944,-1.4256,3,0.7,1625,1,0.07985674511099777
2.892,-4.9164,3,0.8,1626,1,0.055000772809809084
35.808,12.5328,4,0.2,1627,1,0.1735231534103382
21.98,9.891,7,0.0,1628,1,0.13827494243915828
381.72,-66.801,5,0.2,1629,1,0.10573113750619445
67.15,16.7875,5,0.0,1630,1,0.17051718106233732
76.792,-16.3183,1,0.2,1631,1,0.11716793389022567
539.964,-107.9928,6,0.4,1632,1,0.010080624399486982
9.588,-2.0774,2,0.4,1633,1,0.1009933198573611
1025.88,235.9524,6,0.0,1634,1,0.010048025663158544
213.08,102.2784,7,0.0,1635,1,0.09305671194710691
9.96,4.5816,2,0.0,1636,1,0.17235984443768992
22.5,10.8,6,0.0,1637,1,0.1526041880660033
166.44,79.8912,3,0.0,1638,1,0.13849665144002782
5.88,1.9845,1,0.2,1639,1,0.14052509156141668
221.16,57.5016,4,0.0,1640,1,0.14659006617572323
29.0,7.25,2,0.0,1641,1,0.174111381900726
47.496,-1.1874,1,0.2,1642,1,0.13484288310093423
281.97,78.9516,3,0.0,1643,1,0.13431157533551857
4548.81,1228.1787,7,0.0,1644,-1,-0.14438676734515388
503.96,131.0296,4,0.0,1645,1,0.09528448466006567
149.95,41.986,5,0.0,1646,1,0.15139274723387208
12.96,4.536,3,0.2,1647,1,0.17813020531697732
34.74,17.37,3,0.0,1648,1,0.17939816489502014
25.92,12.4416,4,0.0,1649,1,0.17856121456621027
833.94,216.8244,6,0.0,1650,1,0.023855327682877903
5.46,1.4742,3,0.0,1651,1,0.17617529546302063
1.632,0.5508,1,0.2,1652,1,0.13776652246556365
6.58,3.0268,2,0.0,1653,1,0.1739733303935136
12.96,6.2208,2,0.0,1654,1,0.17167917496146723
629.1,301.968,6,0.0,1655,1,0.02500019903427997
193.95,9.6975,3,0.0,1656,1,0.15220482559723797
94.99,28.497,1,0.0,1657,1,0.12226961956566657
36.99,9.9873,1,0.0,1658,1,0.13640546656699426
267.96,16.7475,5,0.2,1659,1,0.14631769202769446
675.12,290.3016,3,0.0,1660,1,0.03942893710695372
319.9,156.751,5,0.0,1661,1,0.09244745168867957
6.928,-11.0848,1,0.8,1662,1,0.013615145865994993
9.98,-16.467,5,0.8,1663,1,0.04344642203418314
11.36,5.3392,2,0.0,1664,1,0.17398667663147682
16.23,7.9527,3,0.0,1665,1,0.17654020461330572
9.96,4.8804,2,0.0,1666,1,0.17330586681136456
53.82,24.219,9,0.0,1667,1,0.11282759038498813
381.44,23.84,2,0.2,1668,1,0.12714984240658234
603.92,-67.941,5,0.2,1669,1,0.08427280026196071
155.372,-35.5136,2,0.3,1670,1,0.0876574482996938
6.368,-2.5472,2,0.6,1671,1,0.07674275548972664
34.176,-87.1488,3,0.8,1672,1,0.017398363014792695
14.67,6.7482,3,0.0,1673,1,0.17728549152463252
23.472,8.802,3,0.2,1674,1,0.1795585658111321
62.808,21.1977,3,0.2,1675,1,0.17031974130090405
21.84,10.4832,3,0.0,1676,1,0.1768047834172422
23.68,8.88,2,0.2,1677,1,0.17454338126223107
29.99,6.2979,1,0.0,1678,1,0.1407054733058669
5.544,1.6632,7,0.2,1679,1,0.13429579203543796
611.058,-34.9176,3,0.3,1680,1,0.06653857632265703
120.712,-18.1068,1,0.2,1681,1,0.11342929809207236
151.72,27.3096,4,0.0,1682,1,0.15650971988858486
111.15,48.906,5,0.0,1683,1,0.1471169953057611
35.168,9.6712,7,0.2,1684,1,0.13954431249543736
151.92,45.576,4,0.0,1685,1,0.15339186729415916
2.624,0.4264,1,0.2,1686,1,0.139332465979834
5.742,-4.5936,3,0.7,1687,1,0.08108887204748055
12.096,4.2336,7,0.2,1688,1,0.13497392208044495
196.62,96.3438,2,0.0,1689,1,0.11164765514134506
25.92,12.4416,4,0.0,1690,1,0.17862506325393496
144.12,69.1776,3,0.0,1691,1,0.1464339566920536
15.96,7.98,2,0.0,1692,1,0.17430537643948746
197.58,53.3466,2,0.0,1693,1,0.12884539899092873
646.2,-8.0775,5,0.2,1694,1,0.10972492844254073
485.88,9.7176,6,0.0,1695,1,0.10881045581666926
111.79,43.5981,7,0.0,1696,1,0.12357645161953634
1049.97,-209.994,5,0.4,1697,-1,-0.018566254399588478
1502.376,-250.396,4,0.4,1698,-1,-0.04961012053727598
99.12,35.4144,8,0.0,1699,1,0.12197312035747915
99.12,35.4144,8,0.0,1700,1,0.12197312035747915
275.952,-37.9434,3,0.2,1701,1,0.137113537887944
725.344,54.4008,4,0.2,1702,1,0.104102118343812
6.096,-3.9624,3,0.6,1703,1,0.08823457826388709
52.96,20.1248,2,0.0,1704,1,0.16541516894674507
23.88,10.5072,3,0.0,1705,1,0.17693249276537437
1218.735,-121.8735,5,0.3,1706,-1,-0.008429648226831676
320.88,93.0552,6,0.0,1707,1,0.1069279280510918
51.016,8.2901,7,0.2,1708,1,0.13757045008205754
7.44,2.604,3,0.0,1709,1,0.17701530596713627
5.904,1.9926,2,0.2,1710,1,0.17428930703089812
2.52,0.882,1,0.2,1711,1,0.1408243617743835
26.76,12.3096,4,0.0,1712,1,0.1787061762819172
15.696,5.1012,3,0.2,1713,1,0.18087426889775543
1117.92,55.896,4,0.0,1714,1,0.06560795265630148
24.672,0.0,3,0.2,1715,1,0.17874272118266799
539.92,47.243,5,0.2,1716,1,0.11747426230295865
19.3,-14.475,5,0.6,1717,1,0.07583468284626049
40.54,11.3512,2,0.0,1718,1,0.17380435283731932
17.088,5.7672,4,0.2,1719,1,0.17592385218155715
12.912,4.6806,3,0.2,1720,1,0.17797423672240736
7.312,2.5592,1,0.2,1721,1,0.14110808456083285
4.32,1.512,3,0.2,1722,1,0.17761061022182234
93.15,44.712,9,0.0,1723,1,0.1015824454731219
11.52,5.6448,4,0.0,1724,1,0.17234507433782692
81.98,40.1702,2,0.0,1725,1,0.14584369421525578
15.552,5.4432,3,0.2,1726,1,0.18087426889775543
14.94,7.0218,3,0.0,1727,1,0.17648672836047036
669.08,-167.27,5,0.2,1728,1,0.057083732146719135
438.336,-87.6672,4,0.2,1729,1,0.09763131851078877
279.96,78.3888,4,0.0,1730,1,0.13449647220759137
199.9,39.98,5,0.0,1731,1,0.14939931589182337
3.76,1.316,2,0.0,1732,1,0.1717286864913009
411.332,-4.8392,4,0.15,1733,1,0.10883553856849792
397.6,43.736,5,0.0,1734,1,0.128781928287931
43.68,11.7936,3,0.0,1735,1,0.17876591996727276
14.67,3.9609,3,0.0,1736,1,0.1792138269656065
13.12,4.3296,4,0.0,1737,1,0.1712027265325765
45.66,22.3734,3,0.0,1738,1,0.17595503691494702
17.248,6.0368,2,0.2,1739,1,0.18050493444258192
64.02,29.4492,6,0.0,1740,1,0.15010137719389505
41.4,19.872,4,0.0,1741,1,0.175995758636321
85.96,40.4012,7,0.0,1742,1,0.1300159128473718
7.36,0.1472,2,0.0,1743,1,0.17362976232126992
139.93,34.9825,7,0.0,1744,1,0.13119894440544078
998.85,-199.77,5,0.4,1745,-1,-0.011888555435155213
12.624,3.945,2,0.2,1746,1,0.17714923191787052
30.4,15.2,5,0.0,1747,1,0.17508957881369064
5.04,1.764,2,0.2,1748,1,0.17742689095035447
25.06,11.7782,2,0.0,1749,1,0.17516106070144138
575.92,71.99,2,0.2,1750,1,0.10375424357110358
6.642,-4.428,9,0.7,1751,1,0.00848368332595062
62.28,29.2716,4,0.0,1752,1,0.1755521533331434
47.992,3.5994,7,0.2,1753,1,0.14084398178337337
102.24,-16.614,4,0.2,1754,1,0.16247013556626616
909.72,-51.984,6,0.3,1755,1,0.026753142466028446
2807.84,673.8816,8,0.0,1756,-1,-0.11234254933673182
674.058,-19.2588,3,0.3,1757,1,0.06734397293692951
8.128,1.4224,2,0.2,1758,1,0.17586686747987978
58.2,28.518,3,0.0,1759,1,0.17876149558451415
9.82,3.2406,2,0.0,1760,1,0.17433357810828232
45.84,15.5856,3,0.0,1761,1,0.18184182309024427
46.64,12.5928,4,0.0,1762,1,0.18019580571835353
36.288,12.7008,7,0.2,1763,1,0.1429147805251632
659.988,109.998,2,0.4,1764,1,0.018815431128094362
95.968,9.5968,4,0.2,1765,1,0.17395026563856836
271.9,78.851,2,0.0,1766,1,0.11706683346613839
883.92,-110.49,5,0.2,1767,1,0.060925495585091194
239.84,64.7568,8,0.0,1768,1,0.10172181857621831
58.36,-24.803,5,0.6,1769,1,0.07066307371721903
39.96,-23.976,5,0.6,1770,1,0.07019572620969605
60.72,23.6808,3,0.0,1771,1,0.1804036988287347
2.394,-6.3441,1,0.8,1772,1,0.029477803626223875
16.464,1.4406,7,0.2,1773,1,0.13767672223065264
46.72,15.768,8,0.2,1774,1,0.1300384167266488
15.66,7.2036,6,0.0,1775,1,0.14881765604115643
15.24,7.1628,3,0.0,1776,1,0.17754502204335415
146.82,73.41,3,0.0,1777,1,0.14663449229163544
5.95,0.833,1,0.0,1778,1,0.139373541783116
119.8,29.95,5,0.2,1779,1,0.16154391244951843
119.96,52.7824,4,0.0,1780,1,0.15475473596814288
58.36,-24.803,5,0.6,1781,1,0.07276737069392403
39.96,-20.976,5,0.6,1782,1,0.07467514029802791
16.464,2.4406,7,0.2,1783,1,0.13979930440128696
25.92,12.4416,4,0.0,1784,1,0.18088456302289946
479.96,134.3888,4,0.0,1785,1,0.09420383025553308
129.98,62.3904,2,0.0,1786,1,0.1360968953878095
25.08,9.03,6,0.0,1787,1,0.15756882174439796
16.9,6.25,5,0.0,1788,1,0.1717602982067043
250.26,72.5754,6,0.0,1789,1,0.1227012393259434
1113.024,111.3024,8,0.2,1790,1,0.02509246769665452
26.46,11.907,9,0.0,1791,1,0.11991814433300174
29.94,-23.952,4,0.7,1792,1,0.07198340208805154
348.488,117.6147,7,0.2,1793,1,0.07980078893371467
15.0,7.2,3,0.0,1794,1,0.17935872248584184
98.376,35.6613,3,0.2,1795,1,0.1681046971981865
49.12,23.0864,4,0.0,1796,1,0.1776074033548537
17.472,5.6784,3,0.2,1797,1,0.18545116827113833
172.736,-30.2288,4,0.2,1798,1,0.15630385674518132
24.56,6.8768,2,0.0,1799,1,0.17813246806344318
24.816,1.8612,2,0.2,1800,1,0.18131808660646898
408.744,76.6395,7,0.2,1801,1,0.10055809661285459
179.94,-44.985,2,0.4,1802,1,0.07104163229657146
36.738,-9.1845,1,0.4,1803,1,0.07032343589973089
167.968,62.988,4,0.2,1804,1,0.1475587826480771
10.776,-4.8492,3,0.6,1805,1,0.09705170143824371
23.976,-14.3856,3,0.6,1806,1,0.09049365997089959
275.49,-170.8038,1,0.5,1807,-1,-0.020022328491422714
214.95,-120.372,5,0.5,1808,1,0.03365288478077322
14.016,-31.536,4,0.8,1809,1,0.044858211690453564
4.6,-8.05,2,0.8,1810,1,0.05826010379454938
42.208,13.7176,2,0.2,1811,1,0.17457569778712329
1261.33,327.9458,7,0.0,1812,-1,-0.015618902116621536
53.424,4.6746,3,0.2,1813,1,0.18047856745706592
35.168,-8.3524,2,0.2,1814,1,0.1782351918320471
35.04,-7.008,4,0.2,1815,1,0.17694791653308983
8.64,2.4192,3,0.0,1816,1,0.18010131946838515
164.88,80.7912,3,0.0,1817,1,0.14118491882213985
105.52,48.5392,4,0.0,1818,1,0.15826105501359505
269.36,70.0336,7,0.0,1819,1,0.11354172370380639
603.92,45.294,5,0.2,1820,1,0.12370362487583808
39.88,11.1664,2,0.0,1821,1,0.17784756470613372
79.44,28.5984,3,0.0,1822,1,0.1745967599016498
6.456,-4.5192,4,0.7,1823,1,0.08397071143733081
27.888,9.0636,7,0.2,1824,1,0.14662877388032075
11.52,3.744,5,0.2,1825,1,0.17265911114200472
10.368,3.6288,2,0.2,1826,1,0.17935643473755053
45.68,21.0128,2,0.0,1827,1,0.1701565943548578
60.416,6.0416,2,0.2,1828,1,0.17527467497489252
39.072,2.9304,3,0.2,1829,1,0.1829068039140655
13.88,-2.6025,5,0.2,1830,1,0.17228525068014766
103.92,-18.186,10,0.2,1831,1,0.08869551046189555
52.68,19.755,3,0.2,1832,1,0.17539432171642827
20.388,-53.0088,2,0.8,1833,1,0.030092573317204607
30.672,9.585,3,0.2,1834,1,0.1862907069604155
8.448,2.9568,2,0.2,1835,1,0.1773131781158387
10.688,3.7408,2,0.2,1836,1,0.1786454003275194
34.68,16.9932,6,0.0,1837,1,0.1614614367767479
237.096,20.7459,3,0.2,1838,1,0.15763854375477404
100.704,-1.2588,6,0.2,1839,1,0.14991625774072975
1079.976,125.9972,4,0.4,1840,-1,-0.011135767882385461
338.352,4.2294,3,0.2,1841,1,0.1481847410014659
106.344,37.2204,7,0.2,1842,1,0.14076587046960776
25.92,12.4416,4,0.0,1843,1,0.18364366053957554
91.36,42.0256,4,0.0,1844,1,0.1647712041267277
11.36,5.2256,2,0.0,1845,1,0.1769212315090546
254.9745,11.9988,3,0.15,1846,1,0.14380204369791677
9.24,4.4352,3,0.0,1847,1,0.17931852899772593
43.31,4.331,1,0.0,1848,1,0.14504710897599682
12.54,4.5144,3,0.0,1849,1,0.17904888378520406
3610.848,135.4068,12,0.2,1850,-1,-0.09852224440608126
764.688,95.586,6,0.2,1851,1,0.07292646868176833
210.392,-336.6272,2,0.8,1852,-1,-0.03173596598280859
23.472,7.6284,3,0.2,1853,1,0.18410341047079282
8.94,0.6258,3,0.0,1854,1,0.17847750014256453
87.96,7.6965,3,0.2,1855,1,0.17638226666153706
94.428,-42.4926,3,0.6,1856,1,0.06761406390269198
5.214,-4.1712,2,0.7,1857,1,0.0816628452857166
12.39,5.8233,3,0.0,1858,1,0.17940140885667377
90.24,41.5104,6,0.0,1859,1,0.14412552427205233
2.92,0.365,1,0.2,1860,1,0.14553883542648766
186.304,13.9728,4,0.2,1861,1,0.16949969606778514
136.53,-52.3365,1,0.4,1862,1,0.03317925715677894
2.624,0.2952,1,0.2,1863,1,0.14516742551161815
5.104,-8.6768,4,0.8,1864,1,0.05590088208756738
9.264,-13.896,3,0.8,1865,1,0.05749230215538004
2.896,0.4706,2,0.2,1866,1,0.178598725353098
35.016,-2.1885,3,0.2,1867,1,0.1833540541956103
263.96,42.8935,1,0.2,1868,1,0.10016708663222995
6999.96,2239.9872,4,0.0,1869,-1,-0.16214513643664408
526.58,-52.66,2,0.3,1870,1,0.056426762199570435
17.28,8.12,6,0.0,1871,1,0.1552370857655867
73.85,2.22,1,0.0,1872,1,0.13692743925210232
25.71,6.68,3,0.0,1873,1,0.18211143275049224
1199.98,467.99,2,0.0,1874,-1,-0.044359422184261366
445.802,-108.2662,7,0.3,1875,1,0.03876103633244565
763.28,-21.808,5,0.3,1876,1,0.06066057558950355
8.544,-7.476,2,0.6,1877,1,0.08562125050480185
6.16,1.9712,2,0.0,1878,1,0.17807968899757654
40.68,-9.153,3,0.2,1879,1,0.17791051305784994
1013.832,101.3832,9,0.2,1880,1,0.024317722427077526
1403.92,70.196,5,0.2,1881,1,0.03830061653059924
241.568,18.1176,2,0.2,1882,1,0.14922026520066806
8.624,-2.5872,7,0.6,1883,1,0.05301118846728947
56.568,-74.9526,2,0.6,1884,1,0.048347054773202114
29.46,9.7218,6,0.0,1885,1,0.16274100945515224
44.46,14.6718,2,0.0,1886,1,0.17379321319971391
1.167,-0.8558,1,0.7,1887,1,0.05116420501671892
1.984,0.6696,2,0.2,1888,1,0.178598725353098
36.288,12.7008,7,0.2,1889,1,0.1482487111419764
114.2,52.532,5,0.0,1890,1,0.1484118448391455
395.0,39.5,5,0.0,1891,1,0.1348266044092707
99.98,7.9984,2,0.0,1892,1,0.16300640058202026
319.968,95.9904,4,0.2,1893,1,0.12640532872622318
627.168,70.5564,4,0.2,1894,1,0.11651656804604565
40.05,11.214,3,0.0,1895,1,0.18510051118285542
5.484,-4.0216,4,0.7,1896,1,0.0832133962321589
1819.86,163.7874,14,0.0,1897,-1,-0.10174704054726036
4.812,-3.6892,2,0.7,1898,1,0.0806549432240446
152.76,74.8524,6,0.0,1899,1,0.12875133952830986
22.55,8.7945,5,0.0,1900,1,0.17856242378501086
14.62,6.8714,2,0.0,1901,1,0.17791765452179165
15.552,5.4432,3,0.2,1902,1,0.18399571698722605
32.592,-7.7406,3,0.2,1903,1,0.18292848409680224
7.27,1.9629,1,0.0,1904,1,0.14664593815110333
247.8,-18.585,5,0.2,1905,1,0.15428212506932393
583.8,72.975,5,0.2,1906,1,0.1154320602648582
211.168,15.8376,4,0.2,1907,1,0.16300697862160302
323.976,36.4473,3,0.2,1908,1,0.14792337847944914
662.88,74.574,3,0.2,1909,1,0.10367310628127308
242.352,-42.4116,3,0.2,1910,1,0.1424303576328932
192.186,36.3018,3,0.1,1911,1,0.1369838561591709
51.968,10.3936,2,0.2,1912,1,0.1760426704386926
190.848,-21.4704,3,0.2,1913,1,0.16046181368686074
455.1,100.122,2,0.0,1914,1,0.09877634589265544
2244.48,493.7856,7,0.0,1915,-1,-0.08140575921719195
19.432,-49.5516,2,0.8,1916,1,0.03158410451742655
43.512,3.8073,7,0.2,1917,1,0.14739767845081658
47.3,12.298,2,0.0,1918,1,0.17824318197550104
4.13,1.1564,1,0.0,1919,1,0.14106275540744173
155.12,50.414,5,0.2,1920,1,0.15355412454246464
62.31,29.2857,3,0.0,1921,1,0.1766526897219624
1103.97,496.7865,3,0.0,1922,-1,-0.03699427328907645
487.984,152.495,2,0.2,1923,1,0.07736192682582743
31.05,14.904,3,0.0,1924,1,0.18346806566541163
3.69,1.7343,1,0.0,1925,1,0.14384394377939802
221.92,77.672,5,0.2,1926,1,0.1393670055683517
25.92,9.072,5,0.2,1927,1,0.1763531261764945
8.448,2.64,2,0.2,1928,1,0.17790265534802363
122.48,0.0,2,0.0,1929,1,0.15898159402249457
447.944,89.5888,7,0.2,1930,1,0.09595111711480031
71.976,21.5928,3,0.2,1931,1,0.177538956698988
65.44,-8.18,5,0.2,1932,1,0.1717170334060092
94.2,39.56,5,0.0,1933,1,0.1575472312971014
572.16,35.76,3,0.2,1934,1,0.12539331072312832
1325.76,149.148,6,0.2,1935,1,0.017529924963751276
18.24,-14.592,2,0.7,1936,1,0.07285029644442165
17.28,7.9488,6,0.0,1937,1,0.1549664015011446
11.76,3.1752,4,0.0,1938,1,0.17695567731174022
17.904,-31.332,6,0.8,1939,1,0.018639322800489078
296.712,100.1403,13,0.2,1940,-1,-0.00607333847380731
124.032,44.9616,4,0.2,1941,1,0.1651666583113866
132.16,9.912,1,0.2,1942,1,0.12537610218919704
216.4,56.264,4,0.0,1943,1,0.15006335319410902
64.784,6.4784,1,0.2,1944,1,0.1376212723458985
53.316,-19.5492,2,0.4,1945,1,0.09694534681335787
207.24,58.0272,11,0.0,1946,1,0.06638603621656891
56.52,15.8256,3,0.0,1947,1,0.18388887414188476
1.344,0.504,1,0.2,1948,1,0.14374537366599488
5.184,1.8144,1,0.2,1949,1,0.1472260823712614
45.528,15.9348,3,0.2,1950,1,0.18109088223004882
424.272,-10.6068,2,0.2,1951,1,0.12665477840371397
83.92,-1.049,5,0.2,1952,1,0.16844789801603177
292.272,18.267,6,0.2,1953,1,0.14235775789313404
23.99,5.5177,1,0.0,1954,1,0.1450406865971791
30.36,8.7285,5,0.2,1955,1,0.17894597285308017
361.96,101.3488,2,0.0,1956,1,0.10299514702147489
